left_entity_id,left_name,right_business_id,right_name,confidence,
39478,viet thai 8458 n lindbergh blvd,49423,ou leng 8458 n lindbergh blvd,0.84,
90137,retro fitness 1500 spring garden st,68671,bpm fitness 1808 spring garden st,0.84,
20614,china gate restaurant 12049 anderson rd,23356,china gate express ii 12049 anderson rd,0.84,
88195,gina top nails 1850 collegeville rd ste 105,59356,rm barbers 1850 collegeville rd ste 105,0.84,
25059,dunkin 125 s 40th st,74701,yiro yiro 125 s 40th st,0.84,
43672,prana yoga 11771 manchester rd,47528,foxden 11771 manchester rd,0.84,
61619,richland park 4711 charlotte ave,87178,dragon park 4710 charlotte ave,0.84,
30357,richs hair salon 7400 manchester rd,36716,7336 manchester 7336 manchester rd,0.84,
53352,ridge wash llc 6722 ridge ave,78623,ridge wash 6722 ridge avenue,0.84,
77202,dohnal chiropractic 6005 nolensville pike ste 205,89612,chiropractic works 4536 nolensville pike ste b,0.84,
81615,southside pizzeria 917 s 20th st,70240,southside management 917 s 20th st,0.84,
49673,umai umai 533 n 22nd st,66722,sa brandywine 533 n 22nd st,0.84,
58859,dunkin 5227 ehrlich rd,23084,noi due 5273 ehrlich rd,0.84,
61829,dunkin 787 sumneytown pike,57168,sarvopari 787 sumneytown pike,0.84,
53598,717 south 717 s howard ave,582,folk art 716 717 s howard ave,0.84,
53230,young alfred 1700 market st ste 1005,53436,marketri 1700 market st ste 1005,0.84,
61988,chestnut hill hotel 8229 germantown ave,77335,chestnut hill cleaners 8101 germantown ave,0.84,
12793,enterprise rentacar 3909 w hillsborough ave,20259,choes enterprise 4021 w hillsborough ave,0.84,
34429,old english style pizza 4163 n 9th st,78075,old english pizza 4163 north 9th street,0.84,
10241,noire 2136 s broad st fl 1,78353,noire 2136 s broad street,0.84,
78704,franklin kia 1413 murfreesboro rd,89655,franklin commons 1650 murfreesboro rd,0.84,
79886,olivieri jewelers 2523 s broad st,51816,olivieri  associates 2523 s broad st,0.84,
58970,old country buffet 4640 roosevelt blvd,52078,northeast buffet 4640 roosevelt blvd,0.84,
44088,bayshore fit 2907 w bay to bay blvd ste 103,14879,bayshore fit 2907 w bay to bay boulevard,0.84,
45538,the write stuff 3225 s macdill ave ste 107,16460,the village store 3225 s macdill ave ste 107,0.84,
40276,sasa beauty and spa 1004 arch st,77737,sa sa beauty  spa 1004 arch st fl 1f,0.84,
25983,2700 charlotte ave 2700 charlotte ave,84994,british audio service 5343 charlotte ave,0.84,
89807,sauced 1250 seminole blvd,26057,cgs bar 1250 seminole blvd,0.84,
88829,oakville nails 5542 telegraph rd,50037,oakville bp 5629 telegraph rd,0.84,
37211,oakville bistro 5445 telegraph rd,50037,oakville bp 5629 telegraph rd,0.84,
32906,nuvo 3951 n meridian st,32964,hfo 3921 n meridian st,0.84,
60650,schraders amoco 460 e main st,67239,david schrader 460 e main st,0.84,
29399,cool cafe 1110 hillsboro rd ste b200,80903,a cooks dream 1110 hillsboro rd ste b200,0.84,
21193,forever young medical spa 1522 locust st fl 2,77422,forever young med spa dc 1522 locust street,0.84,
25030,cook 253 s 20th st,60306,act 3 253 s 20th st,0.84,
54742,colomy paint benjamin moore 210 w girard ave,54746,colomy paint  decorating 210 w girard ave,0.84,
6974,collision express 7552 manchester rd,36716,7336 manchester 7336 manchester rd,0.84,
15856,collegeville chiropractic center 3961 ridge pike,77745,ciccarone chiropractic care center 3961 ridge pike,0.84,
59620,vaporfi 14380 n dale mabry hwy,9957,arisports 14438 n dale mabry hwy,0.84,
3242,shops at liberty place 1625 chestnut st,59168,liberty place mw 1625 chestnut street,0.84,
89777,shop n save 7355 manchester rd,36716,7336 manchester 7336 manchester rd,0.84,
19926,street side 165 w girard ave,78482,streetside 165 w girard ave,0.84,
4105,setsun 105 s 11th st,84368,vbar 105 s 11th st,0.84,
752,get air new port richey 7431 sr 54,8135,get air port richey 7431 fl821154,0.84,
86504,anytime fitness 1408 n dale mabry hwy,25126,anv fitness 1408 dale mabry hwy ste 110,0.84,
83504,giantonys on the hill 5356 daggett ave,37487,giantonys orporated 5356 daggett ave,0.84,
30666,city dog cantina 1208 e kennedy blvd ste 114,1690,sea dog cantina 1120 e kennedy blvd unit 114,0.84,
45405,regal citrus park 7999 citrus town center park mall,20834,apis sweets 8035 citrus park town center mall na,0.84,
58581,palm tree market fishtown 1140 shackamaxon st,74162,three j fishtown corp 1140 shackamaxon st,0.84,
93422,czanns brewing company 4909 indiana ave,91390,czanns brewing company 4028 nebraska ave,0.84,
72001,famous nashville 110 2nd ave n,81344,cus nashville 154 2nd ave n,0.84,
55343,famous nails 14924 n dale mabry hwy,22650,first nails 14418 n dale mabry hwy,0.84,
13255,skate king skating center 2700 kienlen ave,41482,skate king corporation 2700 kienlen ave,0.84,
10619,three kingdoms 4229 main st,60150,three main 4245 main st,0.84,
51078,aldo 422 brandon town center mall,16896,nsgm llc 475 brandon town center mall,0.84,
90764,uptown cheapskate 16031 tampa palms blvd w,17218,uc tampa prime 16031 tampa palms blvd w,0.84,
49280,dabble studio 330 harrison st,84611,dabble 330 harrison street,0.84,
91469,palm riverside pizzeria  grill 6202 palm river rd,21321,palm river pizzeria  grille 6202 palm river road,0.84,
25201,city coffee  crêperie 36 n brentwood blvd,36846,city coffee house 34 n brentwood blvd ste 211,0.84,
36367,panteras pizza 7222 manchester rd,36716,7336 manchester 7336 manchester rd,0.84,
91268,florida eats 6605 n florida ave,3892,florida ave ent 6310 n florida ave,0.84,
19832,upscale resale boutique 10042 manchester rd,42635,ditto upscale resale 10027 manchester rd,0.84,
4228,ams cars 4930 n keystone ave,26807,cars r us 4550 n keystone ave,0.84,
16536,sabor a peru 704 e brandon blvd,374,sabor a mexico 706 e brandon blvd,0.84,
5672,the brisket shoppe 3501 n armenia ave,8932,the drug shoppe 4060 n armenia ave,0.83,
86193,ulta beauty 1250 baltimore pike,78469,tees me 1250 baltimore pike,0.83,
11000,jimmy johns 44 s 17th st,72757,wiki wiki 44 s 17th st,0.83,
88562,joyful noise 1043 virginia ave ste 208,32089,landstory 1043 virginia ave ste 208,0.83,
89828,umai cafe 601 south fort harrison ave,8470,lins umai food 601 s fort harrison ave,0.83,
39575,jfk nails 1823 john f kennedy blvd,65990,kim em young 1823 john f kennedy blvd,0.83,
19829,circle k 2521 n mcmullen booth rd,16346,jet ice 2510 n mcmullen booth rd,0.83,
43318,circle k 1499 belcher rd s,14803,555 belcher rd 555 belcher rd,0.83,
8141,ultimate staffing services 2451 n mcmullen booth rd ste 200,3895,american pension services 2451 n mcmullen booth rd ste 200,0.83,
44022,kung fu tea 4500 city ave,68984,city bubble tea 4500 city ave,0.83,
69140,tempo nashville 2179 nolensville pike,85266,pm realty nashville 3955 nolensville pike,0.83,
20665,davis islands pharmacy 232 e davis blvd,6927,davis islands pizza 235 e davis blvd,0.83,
1992,dollar tree 5302 n keystone ave ste b,28174,keystone fitness 5302 n keystone ave,0.83,
71660,kfc 6154 n keystone ave,30121,mkq 5565 n keystone ave,0.83,
93090,civvies 1134 e 54th st,34478,trak chives 1134 e 54th st,0.83,
10226,journeys 2223 n west shore blvd ste 101a,24066,mrs wu 2223 n west shore blvd ste 150,0.83,
76071,kings nails 210 s kings ave ste f,1965,moon mountain 210 s kings ave ste j,0.83,
87561,bianco family chiropractic 1218 welsh rd ste c,68536,vito bianco jr 1218 welsh rd 1218 welsh rd,0.83,
85182,vertical chiropractic 330 mayfield dr ste c7,88603,precision care chiropractic p 330 mayfield dr c7,0.83,
54948,bella rosy 3801 germantown pike,67059,mphasis 3801 germantown pike,0.83,
44990,choose your time appliance repair 144 e elbert st,27336,a affordable appliance repair 144 e elbert st,0.83,
26208,dillards 303 brandon town center mall,18478,reeya 463 brandon town center mall,0.83,
17106,dans details 1260 woodland ave,53472,10 woodland 10 e woodland ave,0.83,
59544,urban 3216 s grand blvd,39879,gerbi 3210 s grand blvd,0.83,
51428,westtown dental associates 1581 mcdaniel dr,75920,westtown dental care p 1558 mcdaniel dr,0.83,
4934,dk sushi 3401 walnut st,75652,4300 dk 4300 walnut st,0.83,
31006,bijoux fine jewelry 8615 germantown ave,75801,ak jewelry designs 8615 germantown ave,0.83,
68163,deka lash  brandon 1935 w lumsden rd,19924,lashes lashes lashes 1935 w lumsden rd,0.83,
78203,cuba 8609 germantown ave,72350,cake 8501 germantown ave,0.83,
43707,dees den 1385 belcher rd s ste b,14803,555 belcher rd 555 belcher rd,0.83,
19808,konditori 40 s 17th st,74755,apar 17th st 40 s 17th st,0.83,
37894,kids kuts 400 s state rd ste 5,75611,mollisa 400 s state rd ste 5 ste 5,0.83,
42642,kfc 8201 n florida ave,10193,vikin 8219 n florida ave,0.83,
38147,joey bs 710 n 2nd st,41187,nbol 710 n   2nd st,0.83,
13852,cycle sport 801 n providence rd,69291,estella 801 n providence rd,0.83,
84916,west chester hero 230 w market st,54281,mas west chester 102 e market st,0.83,
3221,ben hair salon 113 n 10th st,76935,jiangs hair salon 230 n 10th st,0.83,
8113,chilis 17643 bruce b downs blvd,25595,cogs 16350 bruce b downs blvd,0.83,
83217,jets pizza 11032 olive blvd,41405,s  p pizza 11369 olive blvd,0.83,
58439,ubreakifix 2251 gulf to bay blvd,8227,ubif sd 1 2251 gulf to bay blvd,0.83,
65211,bryn mawr pizza 658 w lancaster ave,60453,bryn mawr coffee 596 w lancaster ave,0.83,
50131,fountainville medical specialists 1456 ferry rd,53229,fountainville medical 1456 ferry road ste 600,0.83,
11824,the nail tip  spa 2 paddock hills plaza shopping ctr,47112,kimberly tran 2 paddock hills plaza shopping ctr,0.83,
63896,happy chicken 130 n delaware st,31374,greeks delaware 130 n delaware st,0.83,
16406,foleys 3522 greenwood blvd,46713,modesta 3528 greenwood blvd,0.83,
74301,happy nails and spa 8125 hwy 100,91234,happy nails 8125 highway 100,0.83,
27987,havertown nail salon 1411 w chester pike,76846,havertown nails 1354 old west chester pike,0.83,
67392,hawthorne south oaks 100 antioch pike,86326,1271 antioch pike 1271 antioch pike,0.83,
38150,float stl  midtown 3027 locust st,45191,float   fab4044 3027 locust st,0.83,
31429,capri 2602 ruth dr,28081,bycs 2602 ruth dr,0.83,
36866,five guys 459 brandon town center mall,18478,reeya 463 brandon town center mall,0.83,
3314,tiffinetc 712 w girard ave,61038,tiffin com 710 w girard ave,0.83,
20849,tijuana flats 180 s belcher rd,14803,555 belcher rd 555 belcher rd,0.83,
38533,vista peru 20 s 2nd st,58567,peruvians sb 20 s 2nd st,0.83,
79712,bridaltown 3801 germantown pike,67059,mphasis 3801 germantown pike,0.83,
33806,grillerz 1385 belcher rd s,14803,555 belcher rd 555 belcher rd,0.83,
8933,friendlys 1250 baltimore pike,78469,tees me 1250 baltimore pike,0.83,
53517,bryn mawr trust 801 w lancaster ave,60453,bryn mawr coffee 596 w lancaster ave,0.83,
18951,grahams pizza 11733 pendleton pike,29262,graham services 11733 pendleton pike,0.83,
12186,germantown depot 1318 6th ave n,86065,germantown inn 1218 6th ave n,0.83,
76172,genuardi florist 850 s valley forge rd,64872,kevin genuardi 1551 s valley forge rd,0.83,
8816,gentle touch car wash 7885 oxford ave,80215,fox chase car wash 7885 oxford ave,0.83,
81859,walgreens 2519 n mcmullen booth rd,14627,zeebo 2519 n mcmullen booth rd ste 510,0.83,
66860,bucks rack city 2908 s christopher columbus blvd,52068,the end zone 2908 s christopher columbus blvd,0.83,
87502,gq cuts 1005 w chester pike,69202,blue waves 1005 w chester pike,0.83,
8364,gateway cafe gateway shopping ctr 245 e swedesford rd,70894,d j nackord 125 e swedesford rd gateway shopping center,0.83,
16520,buck creek winery 11747 indian creek rd s,30929,durm vineyard 11747 indian creek rd s,0.83,
76520,gardenville deli  pizza 4691 durham rd,79284,guerra gardenville foods 4691 durham rd,0.83,
6788,grand china 6168 gunn hwy,24511,rs chen 6168 gunn hwy,0.83,
68245,the ravioli company 5130 s dale mabry hwy,24287,cloud 9 vapor company 5130 s dale mabry hwy,0.83,
1688,gallaghers auto service 31 w king st,69459,gallaghers automotive 31 w king st,0.83,
60982,cafe nova 5611 s kingshighway blvd,40260,cafe amp co 3710 kingshighway blvd s,0.83,
30847,the piazza 1001 n 2nd st,74511,2 piazza 2 north 2nd st 10,0.83,
22557,ho king 18041 highwoods preserve pkwy,25572,nt pb 18091 highwoods preserve pkwy,0.83,
66707,fall creek greenway e fall creek pkwy n dr,36223,beyond makers 4626 e fall creek e pkwy n dr,0.83,
38199,tire kingdom 2110 belcher rd s,14803,555 belcher rd 555 belcher rd,0.83,
58757,tuck barre  yoga 1155 s 20th st,73751,tuck fitness 1155 s 20th st,0.83,
40343,wayne hotel 139 e lancaster ave,67444,wayne donuts 110 e lancaster ave,0.83,
49785,the dogwood 1907 division st,84685,the woods band 900 division st,0.83,
70336,ishkabibbles 517 s st,59255,ishkabibbles 337 south st,0.83,
56466,villa 517 brandon town center mall,16896,nsgm llc 475 brandon town center mall,0.83,
78154,china gate 12919 walsingham rd,19879,chen  zhang 12919 walsingham rd,0.83,
62517,dunkin 1324 walnut street,64007,1312 dj 1312 walnut street,0.83,
80031,bodyblast 1628 john f kennedy blvd,69683,aaron and pre 1628 john f kennedy blvd,0.83,
87988,e nails  tan 10589 ulmerton rd,2744,tnl nails  spa 10500 ulmerton rd,0.83,
84305,dunkin 1301 bristol pike,59524,jpy donuts 1301 bristol pike,0.83,
83811,blue bay restaurant 7642 city ave,77902,blue bay lin  zhao 7642 city ave,0.83,
52329,the concord grill 11427 concord village ave,38136,herky enterprises 11427 concord village ave,0.83,
65118,jaime fitness  philadelphia 2101 brandywine st,79106,jaime fitness group 2101 brandywine st ste 100,0.83,
44547,dreifuss fireplaces 6610 hasbrook ave,53891,dreifussprebilt 6610 hasbrook ave,0.83,
16498,tyler automotive 2801 e 62nd st,30502,glendale automotive 2802 e 62nd st,0.83,
12611,dunkin 997 woodbourne rd,56928,pc and n 6 997 woodbourne rd,0.83,
36950,infinite smiles 5430 lemay ferry rd ste 3,48134,infinite tan 4530 lemay ferry rd ste g,0.83,
77403,fabrics on the hill 8434 germantown ave,64502,tavern on the hill 8636 germantown ave,0.83,
2212,ent associates 3190 mcmullen booth ste 100,26312,jcs medical associates 3190 mcmullen booth rd,0.83,
75820,breadsmith 10031 manchester rd,37570,bread winners 10031 manchester rd,0.83,
33271,eurofix  belle meade 4403 harding pike,88708,serenity belle meade 4326 harding pike,0.83,
65062,home place restaurant 3334 bristol rd,65576,place one restaurant 1336 bristol pike,0.83,
458,the juice pod 11 w woodland ave,53472,10 woodland 10 e woodland ave,0.83,
85294,enterprise rentacar 3260 s kingshighway blvd,38482,kas enterprises 3500 s kingshighway blvd,0.83,
94229,toms deli 2975 patterson rd,49144,flodry 2975 patterson rd,0.83,
29882,huong tram 1601 washington ave,72775,saigon travel 1601 washington ave,0.83,
57962,east bradford dental 656 downingtown pike,53888,casella dental pc 656 downingtown pike,0.83,
68118,tonys of indianapolis 110 w washington st,26661,evan todd  indianapolis 50 w washington st,0.83,
29836,elmers sports cafe 5206 s macdill ave,12649,elmers ii orporated 5206 s macdill ave,0.83,
5587,elite nails 2552 e bearss ave,26087,bella nails 2263 e bearss ave,0.83,
74693,wawa 15524 n dale mabry hwy,11087,nanta 13248 dale mabry hwy,0.83,
63331,import auto tech 1320 antioch pike,86326,1271 antioch pike 1271 antioch pike,0.83,
82049,chickfila 519 brandon town center mall,18478,reeya 463 brandon town center mall,0.83,
28631,fredericks pub  grill 1005 majestic dr,42051,brew haus 141 pub  grill 1005 majestic dr,0.83,
68994,climb nashville 3600 charlotte ave,82688,climb murfreesboro 3600 charlotte ave,0.83,
86092,nashville gun shop 1215 antioch pike,86326,1271 antioch pike 1271 antioch pike,0.83,
41574,philly dance fitness 1170 s broad st,80220,philly dance fitness 1015 s dorrance st,0.83,
54403,m3 printing 440 brown st,62361,m3 media 440 brown st,0.83,
57498,m s mart 222 n 10th st,79874,s foodmart 224 n 10th st,0.83,
27974,lusso 165 carondelet pl,39362,luey 165 carondelet plaza,0.83,
34948,on time seafood restaurant 3623 commercial dr,33122,taste restaurant group 3623 commercial dr,0.83,
31791,middletown diner 8 s new middletown rd,68372,da shin bistro 190 s new middletown rd,0.83,
46414,aldi 3758 nolensville pike,91145,matin 5814 nolensville pike,0.83,
13598,olia zavozina 2002 richard jones rd ste b104,86661,the house of zavozina 2002 richard jones rd,0.83,
66655,saute 775 s front st,68453,misada 775 s front st,0.83,
51988,aldi 3101 w girard ave,78829,2729 2729 girard ave w,0.83,
62621,asia  cafe 1030 s 8th st,78085,cafe diem 1031 s 8th st,0.83,
49528,petsmart 11665 w hillsborough ave,15587,copts 11216 w hillsborough ave,0.83,
17689,ocean nails  spa 30763148 roberts ave,67543,ocean nails  spa 2920 roberts avnue,0.83,
23886,local taco 1100 fatherland st ste 104,88246,the wild cow 1100 fatherland st ste 104,0.83,
90166,pdq south dale 2207 s dale mabry hwy,16791,cg salon 2307 south dale mabry hwy,0.83,
43791,agio 635 massachusetts ave,28817,mug o 575 massachusetts ave,0.83,
25373,spring garden cleaners 1941 spring garden st,56483,spring garden partners 1501 spring garden st,0.83,
65098,lj nails 11421 n dale mabry hwy,22650,first nails 14418 n dale mabry hwy,0.83,
68879,bagel bagel 1600 s christopher columbus blvd,52068,the end zone 2908 s christopher columbus blvd,0.83,
17967,renaissance consignment 848 w lancaster ave,75638,redecor consignment 880 w lancaster ave,0.83,
86342,asanti hair studio 2827 w girard ave,60530,lather hair studio 2732 w girard ave,0.83,
35501,mofongo cafe 654 w iris dr,90078,merengue cafe 654 w iris dr,0.83,
63547,bal harbour 500 belcher rd s,14803,555 belcher rd 555 belcher rd,0.83,
21119,skinz swimwear 2027 gulf to bay blvd,2356,skinzwearcom 2027 gulf to bay boulevard,0.83,
28074,levmed 1519 dr martin luther king jr st n,23013,pranamji 2539 dr martin luther king jr st n,0.83,
57937,moxie pest control  nashville 475 metroplex dr ste 510,81157,moxie pest control tennessee 501 metroplex dr ste 114,0.83,
67457,leslies 260 n pottstown pike,57823,han dynasty 260 n pottstown pike,0.83,
14736,smokehouse tavern 155 pennbrook pkwy,58056,pennbrook tavern 155 pennbrook parkway,0.83,
39408,opus inspections 1317 antioch pike,86326,1271 antioch pike 1271 antioch pike,0.83,
14572,rybrew 2816 w girard ave,78829,2729 2729 girard ave w,0.83,
51539,sushi ya 1418 w girard ave,78829,2729 2729 girard ave w,0.83,
84745,starbucks 611 commerce st,82283,reach 611 commerce st,0.83,
27851,maxines chicken  waffles 222 e market st,28332,maxines chicken  waffles 132 n east st,0.83,
70753,alsham restaurant 6738 bustleton ave,80699,east lake restaurant 6228 bustleton ave,0.83,
68073,mathnasium 1536 s dale mabry hwy,7975,st math 1536 s dale mabry highway,0.83,
79389,palm trees direct 8440 bay pines blvd,3059,bay pines nursery 8440 bay pines blvd,0.83,
81809,rook 719 virginia ave suite 103,34265,osolase 719 virginia ave ste 101,0.83,
7636,pan dolive 1603 mccausland ave,37044,branica 1603 mccausland ave,0.83,
39422,suzy wongs house of yum 1515 church st,81058,suzy wongs nashville 1515 church st,0.83,
78390,massey services 2140 s belcher rd,14803,555 belcher rd 555 belcher rd,0.83,
28295,mass ave wine 878 massachusetts ave,27242,mass avenue pub 745 massachusetts ave,0.83,
51070,mashcraft on delaware 2205 n delaware st ste 104,30038,crossroads delaware 2205 n delaware st ste 104,0.83,
45751,mckays  nashville 636 old hickory blvd,90462,nashville health pro 631a old hickory blvd,0.83,
72864,oshays pub 4353 manchester ave,42259,haidary 4353 manchester ave,0.83,
67735,48th street grille 310 s 48th st,80146,gorilla power 310 s 48th street,0.83,
40772,sams roadside service 1075 broad ripple ave,30736,broad ripple lock service 2023 broad ripple ave,0.83,
37590,auto mart 2721 nolensville pike,84127,tn auto sale 2632 nolensville pike,0.83,
45108,marini family chiropractic 144 e dekalb pike ste 202,72119,marini chiropractic and education pc 144 e dekalb pike,0.83,
36124,starbucks 10002 n dale mabry hwy,15732,rarehues 10005 n dale mabry hwy,0.83,
73116,auto glass now nashville 2172 nolensville pike,90079,nashville auto gallery 5316 nolensville pike,0.83,
89176,papa joes 7204 ogontz ave,79732,kenzy 7204 ogontz ave,0.83,
35509,mardi gras grand parade 2200 dolman st,43321,mardi gras orporated 2200 dolman st,0.83,
46973,auto glam 1004 center point pl,83098,spot on 1004 center point pl,0.83,
6246,styleout bar 217 westshore plz,14074,styleout 250 westshore plaza,0.83,
1054,magnuson hotel 2401 brick church pike,82115,mss hotels 2306 brick church pike,0.83,
41449,meridian diamond 5401 w kennedy blvd ste 620,21562,golden star diamonds ste 620 5401 w kennedy blvd,0.83,
19980,st petersburg dermatology 1530 dr martin luther king jr st n,7611,st petersburg yoga 2842 dr martin luther king jr st n ste c,0.83,
70480,mr special 4217 w dr martin luther king jr blvd,13715,cars konnect 4027 w dr martin luther king jr blvd,0.83,
23661,stewarts restaurant 2500 w moreland rd,75280,stewarts all american 2500 w moreland rd,0.83,
10744,mccollum insurance agency 4169 main st,54298,mccollum insurance agency po box 4692,0.83,
49085,pokeono 59 west lancaster ave,61691,pokeono 63 w lancaster avenue,0.83,
74174,nashville holistic pet 73 white bridge rd ste 106,87356,nashville eyeworks 73 white bridge rd ste 105,0.83,
79165,whole foods market 929 south st,79410,south st market i 746 south st,0.83,
28065,labcorp 14438 university cove pl,7631,lal 14447 university cove pl,0.83,
24960,nicey treat 916 westfield blvd ste 120,31336,bionic cat 916 e westfield blvd ste 250,0.83,
77601,lauren hair style 377 w lancaster ave,52686,lauren kleinstuber 377 w lancaster ave,0.83,
78072,shanis secret chicken 4930 lafayette rd ste g,33063,shanis enterprises 4930 lafayette rd ste g,0.83,
81937,sparkle car wash 37 swamp rd,64474,newtown car wash 37 swamp rd,0.83,
1276,seema enterprises 10635 page ave,37049,ckcm enterprises 10755 page ave,0.83,
30242,sephora 912 brandon town center mall,18478,reeya 463 brandon town center mall,0.83,
84617,target 10500 ulmerton rd,3937,egp largo 10500 ulmerton rd,0.83,
48969,apple store  king of prussia 160 n gulph rd,68742,an dds king of prussia 160 n gulph rd ste 2352,0.83,
27246,tbs nails 112 w germantown pike,68795,nancy tran 112 w germantown pike,0.83,
11016,nashville limited 105 2nd ave n,81344,cus nashville 154 2nd ave n,0.83,
2998,la nails 1551 s valley forge rd,68238,oki sushi 1551 s valley forge rd,0.83,
92094,south terminal market 306 south st,79410,south st market i 746 south st,0.83,
20451,lane motor museum 702 murfreesboro pike,87429,tm motor sales 709 murfreesboro pike,0.83,
33678,rapunzels salon  spa 1959 w point pike,51854,rpaunzels day spa 1959 w point pike,0.83,
26840,aramingo buffet 3400 aramingo ave,54775,glasses half full 3400 aramingo ave,0.83,
12492,pods moving  storage 9325 e 33rd st,28017,portable storage 9325 e 33rd st,0.83,
16694,salon fleur de lis 6762 chippewa st,36536,tripla a salon 6762 chippewa st,0.83,
14187,team nashville 3205 west end ave,86104,stl nashville 2817 west end ave,0.83,
71874,la fitness 21750 us hwy 19 n,21155,core fitness 23250 us hwy 19 n,0.83,
34574,salon jack 3215 s macdill ave ste i,5668,milati 3215 s macdill ave ste b,0.83,
18176,zm dental 14502 n dale mabry hwy ste 102,18967,fci lc 14502 n dale mabry hwy ste 103,0.83,
67418,phu fha thai restaurant 6190 ridge ave,68449,phu fha thai restaurant 355 lyceum ave,0.83,
87784,mugshots 2831 w girard ave,78829,2729 2729 girard ave w,0.83,
10086,puppy manor 5103 s westshore blvd,10164,puppy manor 5103 s west shore blvd na,0.83,
48527,sab cafe 111 2nd ave ne ste 100,19919,ccfm 111 2nd ave ne ste 106,0.83,
2050,bar avalon 116 e gay st,52075,s bar 10 10 e gay st,0.83,
27500,nashville cowboy 132 2nd ave n,81344,cus nashville 154 2nd ave n,0.83,
5249,pulmonary care 320 darby rd,53298,pulmonarycare 320 darby rd,0.83,
14571,lee nails spa 607 brandon town center mall,3931,discover nails 644 brandon town center mall,0.83,
87637,suburban pharmacy 10875 bustleton ave,67863,avon pharmacy 10808 bustleton ave,0.83,
16534,nashville auto glass 2955 nolensville pike ste b,90079,nashville auto gallery 5316 nolensville pike,0.83,
82147,spectrum 872 brandon town center mall,18478,reeya 463 brandon town center mall,0.83,
62585,nine 2829 w girard ave,78829,2729 2729 girard ave w,0.83,
59030,nails pro 1165 gravois rd ste 108,40163,pointb dental 1165 gravois rd ste 140,0.83,
52002,le peep 5133 harding pike ste b6,86524,hongmai le 5133 harding pike,0.83,
55205,subway 160 n gulph rd king of prussia mall,68742,an dds king of prussia 160 n gulph rd ste 2352,0.83,
70697,adelphia moving 2400 e allegheny ave,78688,2400 h amp d 2400 e allegheny ave,0.83,
70072,nickys coal fired 5026 centennial blvd,81117,nickys restaurant i 5026 centennial blvd,0.83,
90840,la pasadita 1385 belcher rd s,14803,555 belcher rd 555 belcher rd,0.83,
78185,dannys food  spirits 2350 curlew rd,12650,dannys sports pub 2350 curlew road,0.82,
10985,ambrosia 915 e westfield blvd,27554,atlas hosey 915 e westfield blvd,0.82,
34048,orewa deli 1615 john f kennedy blvd,52959,ward law 1617 john f kennedy blvd,0.82,
85066,giant 950 baltimore pike,57341,primal 500 baltimore pike,0.82,
36210,dandelion 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
5680,float nashville 2701 greystone rd ste b,90289,nashville acting studio 2701 greystone rd,0.82,
37999,gia pronto 1900 market st,79451,bloom  bloom 1900 market st,0.82,
13815,antonios 7097 old harding pike,82970,players inn 7097 old harding pike,0.82,
73950,oshi floral design 215 6th ave n,87768,floral ventures 215 6th ave n,0.82,
22004,carespot 100 international dr ste 106,90117,cafe india 101 international dr ste 106,0.82,
51660,carrollwood café  deli 11606 n dale mabry hwy,12448,juice life carrollwood 13138 n dale mabry hwy,0.82,
82962,rook 501 virginia ave ste 101,34265,osolase 719 virginia ave ste 101,0.82,
60416,florida bakery co 3320 w columbus dr,51,a  n fernandez bakery 3320 w columbus dr,0.82,
8085,gamestop 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
30161,studio 35 salon 35 s state st,68277,salon on state 121 s state st,0.82,
4243,cajun  grill 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
30976,g bar 1401 e 7th ave,5329,s n tampa 1401 e 7th ave,0.82,
7809,united cab company 1005 murfreesboro pike ste 217,89151,hayat system company 1040 murfreesboro pike ste 216,0.82,
28451,notch 4187 manchester ave,42217,kwench 4112 manchester ave,0.82,
87427,ann taylor 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
65257,cafe saigon 827 adams ave,73950,729 adams 729 adams ave,0.82,
81233,kwik kar lube  tune 7000 charlotte pike,83744,kwik kar of tennessee 7000b charlotte pike,0.82,
47501,yard house 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
63363,byt bake shoppe 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
81266,frutta bowls 2001 hamilton st,72417,frutta baum 2001 hamilton street,0.82,
38868,frozen rolled icecream 511 south st,77959,frozen ice cream 2 511 south st,0.82,
37885,oakfield dental 1457 oakfield dr,6242,faltoules p 1457 oakfield dr,0.82,
36967,rum bar 2005 walnut st,51596,tria tr 2005 walnut st,0.82,
75525,anderson road cafe 6002 anderson rd,18009,two guys cooking 6002 anderson road,0.82,
59420,california cafe 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
47972,royal cafe of wayne 1 west ave,78029,232 west wayne 232 w wayne ave,0.82,
3491,oh so good 1900 market st,79451,bloom  bloom 1900 market st,0.82,
54334,burger republic 6900 lenox village dr,88643,l  l 6900 lenox village dr ste 10,0.82,
13955,ollo fresh 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
45907,thien tan 701 adams ave,73950,729 adams 729 adams ave,0.82,
6826,genesis nails  spa 171 walnut st,78555,y genesis 2 nail 729 walnut st,0.82,
